MovieID,genres,movie_title,imdb_score
1375,Drama,Magnolia ,8
1376,Action.Comedy.Crime,Cop Out ,5.6
1377,Comedy.Romance,How to Be Single ,6.1
1378,Drama.Family,Dolphin Tale ,6.9
1379,Drama.Fantasy.Romance,Twilight ,5.2
1380,Crime.Drama.Thriller,John Q ,7
1381,Action.Comedy.Crime.Thriller,Blue Streak ,6.3
1382,Comedy.Crime,We're the Millers ,7
1383,Action.Adventure.Sci-Fi,Obitaemyy ostrov ,5.3
1384,Action.Crime.Drama.Mystery.Thriller,Breakdown ,6.9
1385,Action.Adventure.Thriller,Never Say Never Again ,6.2
1386,Comedy.Sci-Fi,Hot Tub Time Machine ,6.4
1387,Drama.Family,Dolphin Tale 2 ,6.4
1388,Action.Adventure.Crime.Drama.Family.Fantasy.Romance.Thriller,Reindeer Games ,5.7
1389,Action.Crime.Drama.Thriller,A Man Apart ,6.1
1390,Comedy.Drama.Romance,Aloha ,5.4
1391,Drama.History,Ghosts of Mississippi ,6.7
1392,Drama.Mystery.Romance.Thriller,Snow Falling on Cedars ,6.8
1393,Drama.Horror.Mystery.Thriller,The Rite ,6
1394,Drama.Sci-Fi.Thriller,Gattaca ,7.8
1395,Biography.Comedy.Romance,Isn't She Great ,5.3
1396,Adventure.Animation.Comedy.Family.Sci-Fi,Space Chimps ,4.5
1397,Comedy,Head of State ,5.4
1398,Comedy,The Hangover ,7.8
1399,Action.Biography.Drama.History,Ip Man 3 ,7.2
1400,Action.Adventure.Comedy.Crime,Austin Powers: The Spy Who Shagged Me ,6.6
1401,Action.Adventure,Batman ,7.6
1402,Biography.Drama.War,There Be Dragons ,5.9
1403,Action.Crime.Thriller,Lethal Weapon 3 ,6.7
1404,Biography.Drama.Sport,The Blind Side ,7.7
1405,Action.Comedy.Crime,Rush Hour             ,5.8
1406,Action.Adventure.Comedy.Family.Sci-Fi,Spy Kids ,5.4
1407,Comedy.Crime,Horrible Bosses ,6.9
1408,Adventure.Drama.Western,True Grit ,7.7
1409,Comedy.Drama.Romance,The Devil Wears Prada ,6.8
1410,Adventure.Mystery.Sci-Fi,Star Trek: The Motion Picture ,6.4
1411,Comedy.Crime,Identity Thief ,5.7
1412,Crime.Thriller,Cape Fear ,7.3
1413,Crime.Drama.Thriller,21 ,6.8
1414,Comedy.Romance,Trainwreck ,6.3
1415,Comedy.Romance,Guess Who ,5.9
1416,Drama.Romance.War,The English Patient ,7.4
1417,Crime.Drama.Mystery.Thriller,L.A. Confidential ,8.3
1418,Adventure.Comedy.Family.Sci-Fi,Sky High ,6.2
1419,Comedy,In & Out ,6.3
1420,Action.Horror.Sci-Fi.Thriller,Species ,5.8
1421,Horror,A Nightmare on Elm Street ,7.5
1422,Horror.Sci-Fi.Thriller,The Cell ,6.3
1423,Action.Adventure,The Man in the Iron Mask ,6.4
1424,Biography.Drama.Family.History.Sport,Secretariat ,7.2
1425,Action.Adventure.Animation.Comedy.Family.Fantasy.Sci-Fi,TMNT ,6.3
1426,Biography.Drama.Sport,Radio ,6.9
1427,Comedy.Romance,Friends with Benefits ,6.6
1428,Comedy,Neighbors 2: Sorority Rising ,6
1429,Biography.Comedy.Drama.History.Music,Saving Mr. Banks ,7.5
1430,Biography.Drama.History.Romance,Malcolm X ,7.7
1431,Comedy,This Is 40 ,6.2
1432,Comedy.Family,Old Dogs ,5.4
1433,Action.Adventure.Fantasy.Sci-Fi.Thriller,Underworld: Rise of the Lycans ,6.6
1434,Comedy.Romance,License to Wed ,5.3
1435,Comedy.Romance.Sport,The Benchwarmers ,5.6
1436,Comedy.Romance,Must Love Dogs ,5.9
1437,Biography.Crime.Drama,Donnie Brasco ,7.8
1438,Action.Horror.Sci-Fi,Resident Evil ,6.7
1439,Fantasy.Horror,Poltergeist ,7.4
1440,Comedy.Crime.Thriller,The Ladykillers ,6.2
1441,Action.Crime.Drama.Mystery.Thriller,Max Payne ,5.4
1442,Action.Sci-Fi.Thriller,In Time ,6.7
1443,Comedy.Romance,The Back-up Plan ,5.3
1444,Comedy.Drama.Romance,Something Borrowed ,5.9
1445,Drama.Romance,Hit the Floor             ,7
1446,Adventure.Comedy.Fantasy,Black Knight ,4.8
1447,Comedy.Drama.Family.Sport,The Bad News Bears ,7.3
1448,Action.Adventure.Comedy.Thriller,Street Fighter ,3.8
1449,Biography.Drama.War,The Pianist ,8.5
1450,Horror.Mystery.Thriller,From Hell ,6.8
1451,Drama.Family.Fantasy,The Nativity Story ,6.8
1452,Horror,House of Wax ,5.3
1453,Drama.Romance,Closer ,7.3
1454,Biography.Crime.Drama,J. Edgar ,6.6
1455,Horror.Mystery,Mirrors ,6.2
1456,Drama.Fantasy.Horror,Queen of the Damned ,5.2
1457,Action.Horror.Sci-Fi,Predator 2 ,6.2
1458,Crime.Drama.Thriller,Untraceable ,6.2
1459,Comedy.Drama.Romance.Sci-Fi,Blast from the Past ,6.6
1460,Action.Adventure.Sci-Fi,Flash Gordon ,6.4
1461,Comedy.Drama.Romance,Jersey Girl ,6.2
1462,Action.Crime.Mystery.Thriller,Alex Cross ,5.1
1463,Crime.Drama.Mystery.Thriller,Midnight in the Garden of Good and Evil ,6.6
1464,Action.Crime.Thriller,Heist ,6.1
1465,Comedy.Family.Fantasy,Nanny McPhee Returns ,6.1
1466,Biography.Crime.Drama,Hoffa ,6.6
1467,Drama.Mystery.Sci-Fi.Thriller,The X Files: I Want to Believe ,5.9
1468,Comedy.Family.Fantasy.Romance,Ella Enchanted ,6.3
1469,Biography.Drama.Sport,Concussion ,7.1
1470,Action.Mystery.Thriller,Abduction ,5
1471,Adventure.Animation.Comedy.Family.War,Valiant ,5.6
1472,Comedy.Drama,Wonder Boys ,7.4
1473,Action.Comedy.Sci-Fi.Thriller,Superhero Movie ,4.5
1474,Crime.Drama.Thriller,Broken City ,6.2
1475,Comedy.Horror,Cursed ,5
1476,Action.Crime.Thriller,Premium Rush ,6.5
1477,Action.Comedy.Crime,Hot Pursuit ,5.1
1478,Adventure.Drama.Romance.War,The Four Feathers ,6.5
1479,Action.Crime.Romance.Thriller,Parker ,6.2
1480,Comedy.Romance.Sport,Wimbledon ,6.3
1481,Comedy.Family,Furry Vengeance ,3.8
1482,Action.Horror.Sci-Fi,Bait ,5.2
1483,Action.Adventure.Fantasy,Krull ,6
1484,Drama.Thriller.War,Lions for Lambs ,6.2
1485,Action.Drama.Thriller.War,Flight of the Intruder ,5.7
1486,Comedy.Music,Walk Hard: The Dewey Cox Story ,6.7
1487,Drama,The Shipping News ,6.8
1488,Action.Western,American Outlaws ,6
1489,Biography.Drama.History.Romance,The Young Victoria ,7.3
1490,Action.Crime.Mystery.Thriller,Whiteout ,5.5
1491,Drama.Fantasy,The Tree of Life ,6.7
1492,Action.Comedy.Thriller,Knock Off ,4.8
1493,Action.Crime.Drama.Thriller,Sabotage ,5.7
1494,Action.Mystery.Thriller,The Order ,5.1
1495,Action.Crime.Drama.Thriller,Punisher: War Zone ,6
1496,Action.Adventure.Family.Sci-Fi,Zoom ,4.2
1497,Adventure.Biography.Drama.Thriller,The Walk ,7.4
1498,Action.Adventure.Fantasy,Warriors of Virtue ,4.6
1499,Comedy.Drama.Romance,A Good Year ,6.9
1500,Crime.Drama.Mystery.Thriller,Luther             ,8.6
1501,Drama,Radio Flyer ,6.9
1502,Crime.Drama,Blood In Blood Out ,8
1503,Action.Drama.Sci-Fi.Thriller,Smilla's Sense of Snow ,6.4
1504,Crime.Drama.Mystery.Thriller,Femme Fatale ,6.3
1505,Biography.Drama.History.War,Lion of the Desert ,8.4
1506,Adventure.Drama.Romance.War,The Horseman on the Roof ,7.1
1507,Drama.Romance.War.Western,Ride with the Devil ,6.8
1508,Drama,Biutiful ,7.5
1509,Action.Adventure.Romance.Sci-Fi,The Lovers ,4.5
1510,Action.Comedy.Crime.Western,Bandidas ,5.7
1511,Crime.Drama,Black Water Transit ,7.2
1512,Action.Mystery.Sci-Fi.Thriller,The Maze Runner ,6.8
1513,Comedy,Unfinished Business ,5.4
1514,Drama.Romance,The Age of Innocence ,7.2
1515,Drama.Sci-Fi,The Fountain ,7.3
1516,Action.Adventure.Comedy.Drama.Thriller,Chill Factor ,5.2
1517,Action.Crime.Drama.Thriller,Stolen ,5.5
1518,Adventure.Animation.Family.Fantasy,Ponyo ,7.7
1519,Drama.Romance,The Longest Ride ,7.1
1520,Drama.Sci-Fi.Thriller,The Astronaut's Wife ,5.3
1521,Adventure.Drama.Romance,I Dreamed of Africa ,5.6
1522,Comedy.Romance.Sport,Playing for Keeps ,5.7
1523,Biography.Drama.History,Mandela: Long Walk to Freedom ,7.1
1524,Biography.Drama.History.Romance,Reds ,7.5
1525,Drama.Thriller,A Few Good Men ,7.6
1526,Action.Comedy.Crime.Drama.Thriller,Exit Wounds ,5.5
1527,Action.Comedy.Crime,Big Momma's House ,5.1
1528,Adventure.Animation.Comedy.Family.Fantasy,Thunder and the House of Magic ,6.3
1529,Action.Adventure.Horror.Sci-Fi.Thriller,The Darkest Hour ,4.9
1530,Drama.Music.Romance,Step Up Revolution ,6.5
1531,Action.Adventure.Crime.Drama.Thriller,Snakes on a Plane ,5.6
1532,Crime.Horror.Mystery.Thriller,The Watcher ,5.3
1533,Action.Crime.Drama.Thriller,The Punisher ,6.5
1534,Drama.Romance.Sport,Goal! The Dream Begins ,6.8
1535,Action.Crime.Thriller,Safe ,6.5
1536,Comedy.Drama.Romance,Pushing Tin ,6
1537,Action.Adventure.Fantasy.Sci-Fi,Star Wars: Episode VI - Return of the Jedi ,8.4
1538,Action.Sci-Fi.Thriller,Doomsday ,6
1539,Drama.Romance,The Reader ,7.6
1540,Comedy,Wanderlust ,5.6
1541,Comedy.Family.Fantasy.Romance,Elf ,6.9
1542,Drama.Fantasy.Romance.Sci-Fi,Phenomenon ,6.4
1543,Adventure.Comedy.Family.Sport,Snow Dogs ,5.1
1544,Comedy.Drama.Fantasy,Scrooged ,7
1545,Comedy.Family.Sport,Nacho Libre ,5.7
1546,Comedy.Romance,Bridesmaids ,6.8
1547,Comedy.Fantasy,This Is the End ,6.7
1548,Horror,Stigmata ,6.2
1549,Biography.Drama,Men of Honor ,7.2
1550,Action.Crime.Thriller,Takers ,6.2
1551,Comedy,The Big Wedding ,5.6
1552,Action.Comedy.Crime,Big Mommas: Like Father Like Son ,4.4
1553,Mystery.Sci-Fi.Thriller,Source Code ,7.5
1554,Adventure.Biography.Drama.Thriller,Alive ,7.1
1555,Mystery.Thriller,The Number 23 ,6.4
1556,Action.Adventure.Drama.Family,The Young and Prodigious T.S. Spivet ,7.1
1557,Action.Comedy.War,1941 ,5.9
1558,Drama.Family.Sport,Dreamer: Inspired by a True Story ,6.9
1559,Crime.Drama.Thriller,A History of Violence ,7.5
1560,Action.Crime.Thriller,Transporter 2 ,6.3
1561,Action.Thriller.Western,The Quick and the Dead ,6.4
1562,Comedy.Romance,Laws of Attraction ,5.9
1563,Drama.Thriller,Bringing Out the Dead ,6.8
1564,Action.Crime.Sci-Fi.Thriller,Repo Men ,6.3
1565,Action.Drama.Fantasy.Horror.Thriller,Dragon Wars: D-War ,3.6
1566,Comedy.Family.Fantasy,Bogus ,5.3
1567,Comedy,The Incredible Burt Wonderstone ,5.9
1568,Animation.Comedy.Family.Fantasy.Musical,Cats Don't Dance ,6.9
1569,Drama,Cradle Will Rock ,6.9
1570,Drama.Mystery.Thriller,The Good German ,6.1
1571,Action.Adventure.Comedy.Fantasy.Romance,George and the Dragon ,5.7
1572,Drama.War,Apocalypse Now ,8.5
1573,Comedy.Romance,Going the Distance ,6.3
1574,Drama.Music,Mr. Holland's Opus ,7.3
1575,Action.Crime.Drama.Mystery.Sci-Fi.Thriller,Criminal ,6.3
1576,Biography.Drama.Romance,Out of Africa ,7.2
1577,Drama.Thriller,Flight ,7.3
1578,Action.Adventure.Sci-Fi.Thriller,Moonraker ,6.3
1579,Adventure.Comedy.Crime.Drama,The Grand Budapest Hotel ,8.1
1580,Drama.Mystery,Hearts in Atlantis ,6.9
1581,Comedy.Fantasy.Horror.Thriller,Arachnophobia ,6.3
1582,Crime.Drama.Mystery.Sci-Fi.Thriller,Frequency ,7.3
1583,Action.Comedy.Fantasy.Sci-Fi,Ghostbusters ,5.5
1584,Adventure.Comedy,Vacation ,6.1
1585,Comedy.Crime.Thriller,Get Shorty ,6.9
1586,Comedy.Crime.Musical,Chicago ,7.2
1587,Comedy.Drama,Big Daddy ,6.4
1588,Comedy,American Pie 2 ,6.4
1589,Adventure.Animation.Comedy.Family.Fantasy,Toy Story ,8.3
1590,Action.Adventure.Crime.Thriller,Speed ,7.2
1591,Drama.Romance,The Vow ,6.8
1592,Drama,Extraordinary Measures ,6.5
1593,Biography.Drama.Sport,Remember the Titans ,7.8
1594,Action.Adventure.Thriller,The Hunt for Red October ,7.6
1595,Biography.Drama,Lee Daniels' The Butler ,7.2
1596,Comedy.Sport,Dodgeball: A True Underdog Story ,6.7
1597,Comedy.Fantasy,The Addams Family ,6.8
1598,Adventure.Comedy,Ace Ventura: When Nature Calls ,6.3
1599,Comedy.Family.Romance,The Princess Diaries ,6.2
1600,Comedy,The First Wives Club ,6.2
1601,Crime.Drama.Mystery.Thriller,Se7en ,8.6
1602,Action.Sci-Fi.Thriller,District 9 ,8
1603,Adventure.Animation.Comedy.Family.Fantasy,The SpongeBob SquarePants Movie ,7
1604,Crime.Drama.Mystery.Thriller,Mystic River ,8
1605,Drama.Sport,Million Dollar Baby ,8.1
1606,Comedy.Crime,Analyze This ,6.7
1607,Drama.Romance,The Notebook ,7.9
1608,Comedy.Romance,27 Dresses ,6.1
1609,Comedy.Drama.Family.Music.Romance,Hannah Montana: The Movie ,4.2
1610,Adventure.Animation.Comedy.Family.Romance,Rugrats in Paris: The Movie ,6.1
1611,Drama.Romance,The Prince of Tides ,6.6
1612,Drama.Romance.War.Western,Legends of the Fall ,7.5
1613,Drama.Romance,Up in the Air ,7.4
1614,Comedy.Drama,About Schmidt ,7.2
1615,Comedy.Horror.Romance,Warm Bodies ,6.9
1616,Action.Crime.Drama.Sci-Fi.Thriller,Looper ,7.4
1617,Comedy.Fantasy,Down to Earth ,5.4
1618,Comedy.Drama.Family,Babe ,6.8
1619,Comedy.Drama.Romance,Hope Springs ,6.3
1620,Comedy.Drama.Romance,Forgetting Sarah Marshall ,7.2
1621,Drama.Sport,Friday Night Lights             ,8.7
1622,Action.Crime.Drama.Mystery.Thriller,Four Brothers ,6.9
1623,Comedy.Romance,Baby Mama ,6
1624,Drama.Romance,Hope Floats ,5.9
1625,Comedy.Romance,Bride Wars ,5.4
1626,Adventure.Comedy.Mystery,Without a Paddle ,5.9
1627,Comedy.Fantasy.Romance,13 Going on 30 ,6.1
1628,Comedy.Fantasy.Romance,Midnight in Paris ,7.7
1629,Adventure.Animation.Comedy.Family,The Nut Job ,5.8
1630,Biography.Crime.Drama,Blow ,7.6
1631,Drama.Romance,Message in a Bottle ,6.1
1632,Action.Adventure.Sci-Fi.Thriller,Star Trek V: The Final Frontier ,5.4
1633,Comedy.Family.Fantasy.Sport,Like Mike ,5.1
1634,Comedy.Crime,Naked Gun 33 1/3: The Final Insult ,6.4
1635,Action.Adventure.Thriller,A View to a Kill ,6.3
1636,Animation.Comedy.Family.Mystery.Sci-Fi,The Curse of the Were-Rabbit ,7.5
1637,Drama.Romance,P.S. I Love You ,7.1
1638,Adventure.Comedy.Drama.Family.Sport,Racing Stripes ,5.2
1639,Drama.Mystery.Romance.War,Atonement ,7.8
1640,Comedy.Drama.Romance,Letters to Juliet ,6.5
1641,Action.Crime.Thriller,Black Rain ,6.6
1642,Comedy,The Three Stooges ,5.1
1643,Animation.Drama.Family.Fantasy.Musical.Romance,Corpse Bride ,7.4
1644,Biography.Drama.Sport,Glory Road ,7.2
1645,Action.Crime.Drama.Mystery.Thriller,Sicario ,7.6
1646,Drama.Sport,Southpaw ,7.5
1647,Horror.Thriller,Drag Me to Hell ,6.6
1648,Drama.Fantasy.Romance,The Age of Adaline ,7.2
1649,Comedy.Drama.Family,Secondhand Lions ,7.6
1650,Drama.Music.Romance,Step Up 3D ,6.2
1651,Drama.Romance.Sport,Blue Crush ,5.6
1652,Comedy.Drama.Fantasy.Romance,Stranger Than Fiction ,7.6
1653,Horror,30 Days of Night ,6.6
1654,Fantasy.Horror.Mystery.Thriller,The Cabin in the Woods ,7
1655,Comedy,Meet the Spartans ,2.7
1656,Action.Comedy.Crime.Thriller,Midnight Run ,7.6
1657,Action.Crime.Sci-Fi.Thriller,The Running Man ,6.6
1658,Comedy.Horror.Musical.Sci-Fi,Little Shop of Horrors ,6.9
1659,Action.Drama.Thriller,Hanna ,6.8
1660,Drama.Mystery,The Family             ,7.5
1661,Action.Adventure.Fantasy.Sci-Fi.Thriller,Mortal Kombat: Annihilation ,3.7
1662,Comedy.Drama.Romance,Larry Crowne ,6.1
1663,Drama.Fantasy.Horror,Carrie ,5.9
1664,Drama.Music,Take the Lead ,6.7
1665,Comedy.Drama,Entourage             ,8.5
1666,Crime.Drama.Sport,Gridiron Gang ,6.9
1667,Comedy.Crime,What's the Worst That Could Happen? ,5.5
1668,Action.Adventure.Animation.Drama.Mystery.Sci-Fi.Thriller,9 ,7.1
1669,Crime.Drama.Thriller,Side Effects ,7.1
1670,Comedy.Family.Romance,The Prince and Me ,5.9
1671,Adventure.Animation.Comedy.Family.Musical,Winnie the Pooh ,7.3
1672,Comedy,Dumb and Dumberer: When Harry Met Lloyd ,3.4
1673,Comedy.Drama.Romance,Bulworth ,6.8
1674,Biography.Drama.Music,Get on Up ,6.9
1675,Drama,One True Thing ,7
1676,Action.Crime.Sci-Fi.Thriller,Virtuosity ,5.5
1677,Comedy.Romance.Sci-Fi,My Super Ex-Girlfriend ,5.1
1678,Horror.Mystery.Thriller,Deliver Us from Evil ,6.2
1679,Adventure.Drama.Thriller,Sanctum ,5.9
1680,Comedy.Drama.Romance,Little Black Book ,5.2
1681,Comedy.Romance,The Five-Year Engagement ,6.2
1682,Comedy.Drama.Romance.Sport,Mr 3000 ,5.5
1683,Crime.Drama.Romance.Thriller,The Next Three Days ,7.4
1684,Action.Horror.Sci-Fi.Thriller,Ultraviolet ,4.4
1685,Action.Crime.Drama.Thriller,Assault on Precinct 13 ,6.3
1686,Action.Crime.Thriller,The Replacement Killers ,6.1
1687,Action.Adventure.Crime.Drama.Romance,Fled ,5.3
1688,Action.Comedy.Horror,Eight Legged Freaks ,5.4
1689,Comedy.Drama.Romance,Love & Other Drugs ,6.7
1690,Crime.Drama.Mystery.Thriller,88 Minutes ,5.9
1691,Drama,North Country ,7.3
1692,Comedy.Crime.Thriller,The Whole Ten Yards ,5.5
1693,Drama.Horror.Sci-Fi,Splice ,5.8
1694,Action.Adventure.Comedy.Romance.Sci-Fi,Howard the Duck ,4.6
1695,Crime.Drama.Thriller,Pride and Glory ,6.7
1696,Adventure.Horror.Thriller,The Cave ,5.1
1697,Comedy.Romance,Alex & Emma ,5.6
1698,Drama.Mystery.Romance.Thriller,Wicker Park ,7
1699,Comedy.Horror,Fright Night ,6.4
1700,Biography.Drama.History.Romance,The New World ,6.7
1701,Action.Adventure.Sci-Fi,Wing Commander ,4.1
1702,Drama.Fantasy.Thriller,In Dreams ,5.5
1703,Action.Adventure.Fantasy.Sci-Fi.Thriller,Dragonball: Evolution ,2.7
1704,Action.Crime.Thriller,The Last Stand ,6.4
1705,Drama.Horror.Sci-Fi.Thriller,Godsend ,4.8
1706,Comedy.Romance,Chasing Liberty ,6.1
1707,Animation.Comedy.Family,Hoodwinked Too! Hood vs. Evil ,4.8
1708,Drama,An Unfinished Life ,7
1709,Adventure.Fantasy.Mystery,The Imaginarium of Doctor Parnassus ,6.8
1710,Comedy.Drama,Barney's Version ,7.3
1711,Crime.Drama.Thriller,Trapped             ,8.2
1712,Crime.Thriller,Runner Runner ,5.6
1713,Action.Crime.Drama.Thriller,Antitrust ,6.1
1714,Drama.History.War,Glory ,7.9
1715,Crime.Drama,Once Upon a Time in America ,8.4
1716,Action.Crime.Drama.Thriller,Dead Man Down ,6.5
1717,Drama.Romance,The Merchant of Venice ,7.1
1718,Action.Crime.Drama.Romance.Thriller,The Good Thief ,6.6
1719,Action.Drama.Romance.Sport,Supercross ,4
1720,Biography.Drama.Romance,Miss Potter ,7
1721,Action.Drama.Fantasy,The Promise ,5.6
1722,Action.Adventure,DOA: Dead or Alive ,4.8
1723,Biography.Crime.Drama.History.Western,The Assassination of Jesse James by the Coward Robert Ford ,7.5
1724,Action.Adventure.Drama.History.War,1911 ,6
1725,Comedy.Family,Little Nicholas ,7.2
1726,Action.Crime.Drama.Thriller,Wild Card ,5.6
1727,Action.Biography.Crime.Drama,Machine Gun Preacher ,6.8
1728,Animation.Comedy.Family,Animals United ,4.9
1729,Biography.Drama.History,The Color of Freedom ,7.1
1730,Drama.History.Sport,United Passions ,2
1731,Biography.Drama.Romance,Grace of Monaco ,5.7
1732,Adventure.Animation.Fantasy,A Warrior's Tail ,4.1
1733,Crime.Drama.Mystery.Thriller,Ripley's Game ,6.7
1734,Adventure.Animation.Comedy.Fantasy,Sausage Party ,7.5
1735,Comedy.Music,Pitch Perfect 2 ,6.5
1736,Biography.Drama.Music.Romance,Walk the Line ,7.9
1737,Adventure.Drama.Mystery.Sci-Fi.Thriller,12 Monkeys             ,7.6
1738,Comedy.Drama.Romance,Keeping the Faith ,6.4
1739,Adventure.Comedy.Family.Fantasy,The Borrowers ,5.8
1740,Drama,Frost/Nixon ,7.7
1741,Biography.Comedy.Crime.Drama.Romance.Thriller,Confessions of a Dangerous Mind ,7.1
1742,Comedy.Romance,Serving Sara ,5.3
1743,Comedy,The Boss ,5.3
1744,Biography.Drama.History,Cry Freedom ,7.5
1745,Comedy.Drama,Mumford ,6.9
1746,Comedy.Fantasy.Horror.Thriller,Seed of Chucky ,4.9
1747,Drama.Mystery.Sci-Fi.Thriller,The Jacket ,7.1
1748,Adventure.Animation.Comedy.Family.Fantasy.Musical.Romance,Aladdin ,8
1749,Biography.Crime.Drama.History.Music,Straight Outta Compton ,7.9
1750,Action.Adventure,Indiana Jones and the Temple of Doom ,7.6
1751,Adventure.Animation.Comedy.Drama.Family.Musical,The Rugrats Movie ,5.9
1752,Crime.Drama.Thriller,Along Came a Spider ,6.3
1753,Biography.Comedy.Drama.Music.Romance,Florence Foster Jenkins ,7.1
1754,Action.Crime.Thriller,Once Upon a Time in Mexico ,6.4
1755,Action.Thriller,Die Hard ,8.2
1756,Comedy,Role Models ,6.9
1757,Biography.Comedy.Drama.History,The Big Short ,7.8
1758,Comedy.Drama.Music,Taking Woodstock ,6.7
1759,Biography.Drama.History.Sport,Miracle ,7.5
1760,Action.Horror.Thriller,Dawn of the Dead ,7.4
1761,Comedy.Romance,The Wedding Planner ,5.2
1762,Adventure.Animation.Sci-Fi,Harlock: Space Pirate ,6.5
1763,Comedy.Drama,The Royal Tenenbaums ,7.6
1764,Mystery.Thriller,Identity ,7.3
1765,Comedy.Romance,Last Vegas ,6.6
1766,Action.Adventure.Thriller,For Your Eyes Only ,6.8
1767,Comedy.Romance,Serendipity ,6.9
1768,Action.Crime.Sci-Fi.Thriller,Timecop ,5.8
1769,Comedy,Zoolander ,6.6
1770,Drama.Romance.Thriller,Safe Haven ,6.7
1771,Comedy.Family.Fantasy,Hocus Pocus ,6.7
1772,Comedy.Drama.Romance,No Reservations ,6.3
1773,Action.Comedy,Kick-Ass ,7.7
1774,Action.Comedy.Crime,30 Minutes or Less ,6.1
1775,Action.Fantasy.Horror.Thriller,Dracula 2000 ,4.9
1776,Comedy.Family,Alexander and the Terrible Horrible No Good Very Bad Day ,6.2
1777,Drama.Romance,Pride & Prejudice ,7.8
1778,Sci-Fi.Thriller,Blade Runner ,8.2
1779,Adventure.Biography,Rob Roy ,6.9
1780,Action.Drama.Thriller,3 Days to Kill ,6.2
1781,Crime.Drama.Thriller,We Own the Night ,6.9
1782,Drama.Horror.Thriller,Lost Souls ,4.8
1783,Documentary,Winged Migration ,8
1784,Comedy.Fantasy.Romance,Just My Luck ,5.3
1785,Comedy.Drama.Sport,MysteryS Alaska ,6.7
1786,Action.Comedy.Family,The Spy Next Door ,5.4
1787,Comedy.Family.Fantasy,A Simple Wish ,5.4
1788,Action.Horror.Sci-Fi,Ghosts of Mars ,4.9
1789,Comedy.Drama,Our Brand Is Crisis ,6.1
1790,Action.Horror.Romance,Pride and Prejudice and Zombies ,5.8
1791,Biography.Drama.History.War,Kundun ,7
1792,Comedy.Drama.Romance,How to Lose Friends & Alienate People ,6.5
1793,Action.Comedy.Crime,Kick-Ass 2 ,6.6
